id,name,set,collector,newPrice
87089d28-46a7-4247-a784-c34b9f822172,Bloodghast,SLD,6,12.28
870eb49c-f62d-4986-b492-601feb68a307,Juggernaut,LEB,256,150.00
870ebc0b-b748-4a21-b939-a48811451bba,Harvester of Souls,JMP,243,2.05
870ec754-a76c-40ea-9b81-81b3dca1f62c,Sol Ring,SOC,128,1.31
870fb793-3107-4cb2-ba78-34fbf5c9da2f,Foil,PCY,34,16.05
8710f97d-28c7-4809-a4cd-81d08a7e3909,Expedition Map,M3C,292,1.39
87126165-2cba-4a24-a3fc-3b5487e89d13,Throat Slitter,PCA,37,4.24
871279e6-9a59-470e-8acc-fd5fe4fda5b3,Parhelion II,NEC,87,1.00
8712c49e-f171-4669-bed9-87575a37af11,Disintegrate,LEA,140,60.92
87149eb8-7935-4e45-8092-6baa2a6fb8d2,Oubliette,SLD,1794,3.98
8717cde9-eaee-4926-ab6e-02bb58421d05,"Noctis, Prince of Lucis",FIN,500,3.03
871c4ccc-5a14-4583-b4c7-6f2d2aeb8253,Delver of Secrets // Insectile Aberration,INR,457,1.38
872301b2-b6e7-4972-a479-66a7e304c1d3,Stomping Ground,RVR,289,10.14
8725f4c4-fad7-460e-b86c-ff81674f0980,Slip Out the Back,SNC,62,4.55
8726242e-bfd8-4ed5-a016-ac0c82e4762b,Alluring Scent,POR,157,2.41
87284999-8b35-4142-a711-0c9e1bdc8e1a,Counterspell,SLD,2497,6.80
872eb761-333a-4ab7-874e-e6918521b16c,Pinnacle Emissary,PEOE,223p,1.72
8733cd6f-37e1-4e3a-bb25-7a238f04657e,"Soundwave, Sonic Spy // Soundwave, Superior Captain",BOT,14,1.61
873bfa62-b484-4aae-bd89-a712811c9071,Earth Elemental,30A,141,1.07
873d52a8-f10e-4116-8511-bf63aeb2e413,Thran Dynamo,MSC,290,5.83
873f5d0c-7fee-4921-90d3-379c483e2882,"Nils, Discipline Enforcer",C21,20,4.88
87427044-0228-4e78-9307-9073c5b7a31c,Lumbering Worldwagon,PDFT,168p,1.15
8743b2ce-0e18-42c9-aee4-f13197a9c481,Planar Portal,8ED,311,1.61
8744471b-a528-47d9-84d0-4526273f55e9,Botanical Sanctum,KLD,244,1.61
8745833d-fa67-4af7-9f35-534ad99e7bef,Balance,PTC,et6,2.05
874a32a5-0a9b-4225-a877-bb6e74cd6c5f,Champion of the Path,ECL,362,1.07
8750e230-0d61-43ec-8f6b-5af697eed0ef,Prahv,OPC2,31,4.96
8751f7f1-e007-4272-9095-c893f515dfce,Dimir Signet,RVR,256,1.76
87545415-2e27-4841-a3af-7653af2ba6d3,Sliver Legion,TSR,261,41.71
875737f1-bc26-42a4-ac8f-a2dc8bd55e43,Sinkhole,30A,126,7.05
8758ca24-e613-43bf-be58-4cf557f82d0c,Psychic Battle,INV,68,1.08
875c7337-78af-4e13-89e5-3255ba2d4053,Delete,WHO,81,1.17
875ca80a-3eb8-434c-8114-536caab23211,Karn's Bastion,CMM,1007,3.70
875cf823-8548-47a3-a1c0-85bfaaed94a4,Lightning Greaves,C16,260,4.89
875ddd84-2244-4d8e-a2c8-1a98f395edf1,The Fourth Sphere,OHOP,11,4.10
875fad57-4048-47ef-93c3-5cfa2fcee360,Caves of Koilos,DSC,268,1.05
87648fda-7359-4554-aec8-bc98f5ba4f1c,Nexus of Fate,SLD,1498,12.32
87684bef-8ef9-4709-a50e-fa5ff2f67acc,"Halana and Alena, Partners",VOW,325,1.18
8769b55a-a0a1-4b6f-8c80-669385a34425,Caltrops,7ED,288,10.85
876ad1df-e926-4d89-aad7-499a37b27f4c,"Koma, Cosmos Serpent",KHM,326,7.29
876c1811-990c-41ca-874f-fd0512b59d06,Urza's Bauble,5ED,406,6.96
876e5247-9a97-4cc5-a4de-578a4d2c022c,"Sokenzan, Crucible of Defiance",PNEO,276p,2.12
876fb8d6-1ac5-4b3d-a300-2a954000b1cb,Darksteel Plate,SLD,1572,17.21
87736547-7534-4f0a-86e0-be9b0428be1e,Canopy Gargantuan,TDC,45,2.69
877558c4-f633-4510-97db-f1205a080ecb,Blood Artist,PLST,C17-99,4.89
87776882-d3f6-4f80-8529-01feb416bb36,Questing Druid // Seek the Beast,SLP,38,98.75
87777f10-ff6f-4344-9aa0-984494696366,"Xanathar, Guild Kingpin",PAFR,239p,2.99
8779045c-c592-4692-845f-2c5e228ea396,Fatal Push,SLD,7014,43.65
877d9b75-ad2f-45a6-94d8-68e80d7db789,Bloodline Bidding,ECL,91,1.63
87818ace-64fb-4dca-8f9b-1d3402f088ec,"Phenax, God of Deception",PLST,BNG-152,18.92
878667d8-89ee-4eba-bf56-ac05bbba1770,Always Watching,PLST,SOI-1,3.52
878b0159-6917-45d3-b9ea-562ac49f0b8f,Isochron Scepter,MRD,188,14.58
878c7d8c-4df0-43ac-8197-d89c8be5e70d,Kederekt Parasite,CON,48,6.18
878e6fb9-2e8f-46e4-9442-a6bdac41cbde,Chaos Orb,CED,236,447.50
878fcc00-f168-4680-9d2b-4a2a64e3eb22,"Zirda, the Dawnwaker",PIKO,233p,2.43
8792ef56-5eeb-4bc6-896e-c737315eb74d,Test of Endurance,SLD,1840,5.73
8795bab7-ced2-4a1d-8c57-636bc4c0a977,Burrowing,LEB,139,14.96
8795fba4-0ff3-4c04-a81c-60408608a00c,"Raph & Mikey, Troublemakers",TMT,167,1.69
8796743c-37b7-406a-92ab-c3d3225887f3,Uthden Troll,CEI,181,2.38
87970548-bbec-4f07-b534-e463c9128469,Dragonback Assault,TDM,355,1.73
8798a4f1-34bb-449d-a8cc-faf8bda8e0ab,Crystal Spray,INV,50,17.80
879a8653-1538-4f78-a3d3-a900a4d9499b,Great Defender,LEG,16,3.33
879ce7b1-535f-4d74-8409-9d358bf989c9,Cunning Rhetoric,C21,365,4.99
879d2dd8-866f-4883-9c69-4ebad476d4a6,High Noon,POTJ,15p,4.22
87a10796-0bcb-472d-9958-954851a2304a,Soul of New Phyrexia,PM15,231p,1.75
87a24550-e25d-47ec-9165-17ed8d15c923,Swiftfoot Boots,CMA,233,2.68
87a4e5fe-161f-42da-9ca2-67c8e8970e94,Darkbore Pathway // Slitherbore Pathway,KHM,254,6.61
87ae26b5-bb60-4138-ab08-740e45455373,Swords to Plowshares,SLD,1627,14.09
87b29d1e-9c06-4ad1-8178-b3eaa212f6f1,Rotlung Reanimator,ONS,164,15.97
87b56584-8a61-40bc-99b5-7434a681fcdc,"Zethi, Arcane Blademaster",SLX,17,3.24
87b61f89-c947-45a0-95a3-7a07b55e2c9a,Island,WC04,gn335,1.49
87bb746a-7959-4567-87a0-09e69fc78a4c,Fetid Pools,SLD,2520,2.24
87c1234b-3834-4bba-bef2-05707bb1e8e2,Gix,PVAN,402,79.99
87c33c94-4b56-4a96-9c4c-a376f8d54943,Barkchannel Pathway // Tidechannel Pathway,KHM,290,4.26
87c899c1-401f-4090-8f71-307e7106cdf2,Dig Through Time,MAR,54,3.20
87cc2855-6b14-44dd-a398-7dc2bbae081f,Kaldra Compleat,MH2,227,7.65
87cc2fc9-0a24-4ac1-afcc-9317b90c7178,Timberline Ridge,ICE,361,1.00
87da5ad8-b35f-4f9c-b17a-bb2563cbc186,Ashnod's Altar,EMA,218,15.95
87e03d07-c491-4ea1-a2f7-49c022005059,Withering Torment,DSK,313,3.24
87e138c7-1166-4e20-b039-e94c1319ad42,Southern Elephant,PTK,146,2.06
87e1f06f-7c87-4da8-b339-e571e391cab1,Flamebreak,DST,61,1.16
87e2ee71-293d-452b-89a5-b15990186f5b,Last One Standing,BBD,76,2.74
87e58a16-f344-4a7c-9eca-a71f7c27ad97,Smuggler's Share,NCC,21,9.55
87ead6ac-b1c5-4852-8413-7fa43c6cfc57,Cruel Celebrant,WAR,188,1.13
87edc873-169a-4cd3-8a94-84b5810b5ed8,Wheel of Torture,ULG,138,1.01
87eff269-c8d7-479e-ade4-383b8622e70d,Tymna the Weaver,FCA,18,12.96
87f13921-0eba-40ee-a4d5-8c4cf8411fa9,Bird,T30A,4,11.94
87f14fae-281c-4667-a25b-ca764d8e4fbf,Gathering Place,MSH,381,4.13
87f1e69a-6d74-4982-afda-82613637799a,The Mind Stone,MSH,21,69.44
87f6aaba-ad2d-41ea-8d07-21c67d384aa0,The Locust God,C20,219,8.75
87f7ca71-a3bc-415e-86ce-e75c3a850072,Stone Rain,30A,173,2.22
87fe8637-9be1-4b57-832f-38cf92d23482,Time Warp,E02,12,16.12
88001e75-35fe-4a74-8d71-9e5b05ff64b0,Sword of Once and Future,PMOM,265p,4.95
8801efe9-e141-4790-9d97-af8fc0222833,Fiery Emancipation,WOT,42,15.70
880235fb-bdc8-4a39-a9ff-f4889a8501e1,Channel,CED,189,7.49
88040748-ad76-4b9a-bd4e-87e5980e9816,Pyroclasm,ICE,214,3.34
88040c95-8233-4f7f-807d-7c9e33388d49,Midnight Reaper,SLD,1171,26.18
88042031-64af-4f84-85d5-95992b43aa6c,Carrion Feeder,SCG,59,4.70
8804973b-b733-417e-9bee-828efbcb4453,Headless Rider,DBL,385,7.82
8807635d-b5f2-4f08-af5e-5792867eb60b,Spider-Punk,SPM,207,3.94
8809830f-d8e1-4603-9652-0ad8b00234e9,Fabled Passage,BLB,252,2.26
880ffa23-ed71-4f39-aa66-0953a1f20fe9,Ancient Tomb,ZNE,21,139.29
8810ebb4-9e51-46f0-a54a-a0b4d77b762a,Dragonologist,TDM,42,1.01
881607c8-bfe7-4903-861f-b51a5a332c17,"Arixmethes, Slumbering Isle",2XM,189,1.93
8818250f-a844-4430-853e-0a034aa97485,"Sarkhan, Fireblood",J25,593,1.38
881af8c7-2d4d-4b68-b999-20e56a973311,"Loki, God of Mischief",MSH,343,3.43
881e5922-b464-4a1a-b074-664bd6c0a7f6,Demonic Tutor,3ED,105,63.78
88231c0d-0cc8-44ec-bf95-81d1710ac141,Misty Rainforest,MH2,250,37.49
88269739-8a38-4f75-a53e-4b4ce70f2aef,Protean Hulk,SLD,319,11.11
882747f9-b4fe-42be-8fe9-f871cd0779bd,Mirkwood Bats,LTR,421,1.23
8829e80c-fe10-49f0-ba24-a6a26872367a,Wrenn and Six,PLST,MH1-217,12.45
882d3475-4fb9-49ad-bc19-e6331428701b,"Shalai, Voice of Plenty",SLD,244,12.76
882de3fc-f84b-4b73-8f63-fce189c85ee8,Bloodletter of Aclazotz,PLCI,92p,34.40
882fe528-1a84-4d34-bd15-330963b684ff,Bad Moon,2ED,94,66.49
88326f60-1c86-4aca-8e6a-b1882a048635,Strionic Resonator,C19,224,7.15
8838e751-b206-4052-9263-a67b8fea05cc,Oppression,USG,143,6.20
883a1afb-423d-4f12-93e1-75cc336553b8,Temporal Extortion,PLC,81,26.42
883c6111-c921-4cd6-930d-4fa335ef2871,"Squall, SeeD Mercenary",FIN,402,4.37
88425a48-7b03-4ecf-88cd-d72ef98ca814,Cloud Pirates,POR,46d,4.30
8844600c-a79e-41f6-b3df-19352d97d1ad,Auramancer's Guise,PLST,PLC-34,1.99
8845aa0f-f52d-4d9e-a4e2-1cadad84f948,Dragon's Hoard,AFC,204,1.20
8845e6bd-40ee-45ca-a099-53f19ff20a8a,Plague Spitter,INV,119,1.98
884ce5b5-d62b-4e89-be92-f55138539737,Captivating Crew,PXLN,137p,2.79
884d4eea-77c0-4b78-bb83-3f855cc77298,Brainstealer Dragon,OTC,127,11.24
884e19fb-67a4-42d8-b163-720a99cb8506,Carrionette,TMP,111,1.58
884ee8d8-4c0d-4e44-8321-bccd18195693,Wall of Shards,CSP,23,7.08
8854e9a7-a799-47d0-8662-95aa527d3210,Skullclamp,C20,251,6.43
885528e5-42a2-4ae3-accd-02bfd7173b7a,Darkbore Pathway // Slitherbore Pathway,PLST,KHM-254,6.56
8858a941-8175-476d-8177-2db4ffdcb3ad,Mindcrank,CLB,866,11.89
885aaf8f-648c-4709-ae63-714113ec2c8d,Surveyor's Scope,CMA,232,5.28
885e1b49-3616-4ce1-93e7-865806c1bfb2,Flooded Strand,WC03,dz316,14.93
8862c680-01ed-4794-bc75-47dd840778a6,Lord of Extinction,UMA,203,1.52
886ef13a-4f9d-425b-a071-6366cdb637c8,Ruthless Winnower,KHC,10,1.99
887002ae-794b-427c-9f98-e909b22313d9,"Brigid, Clachan's Heart // Brigid, Doun's Mind",ECL,285,1.68
8870ef0b-cb1f-463b-8509-fece4743d3d4,Ramunap Excavator,CMR,433,6.22
8874865b-5ce0-443f-a49e-0eaade5939da,Mons's Goblin Raiders,30A,457,30.90
887847dd-fdf0-4f73-8e11-6993a116479c,"Rhys, the Evermore",PECL,32p,1.32
8879190f-d8ff-47ce-a5d8-6a481a67236a,"Mikaeus, the Unhallowed",UMA,106,30.09
887db5bd-a276-4e8e-8c1a-b72d16e0e5d9,Zombie Master,CEI,138,11.20
887e6d1e-cb53-4964-ba0b-c15dffa5eb32,Hidetsugu Consumes All // Vessel of the All-Consuming,NEO,361,1.14
887efa4e-f713-4165-a7e1-b0f00ac81784,Soldier // Soldier,TGK1,2,1.08
887f22af-8b92-422a-9cd5-f3977674bcdc,Untamed Wilds,LEG,210,4.25
88818c8b-dfd8-4aa6-b7bb-1c8e67d01c48,"Gregor, Shrewd Magistrate",SLX,21,7.15
8889e1ca-eec1-408b-b11e-98cc0a357a97,"Koma, World-Eater",FDN,347,3.25
8891277a-5f8a-4d8c-b0a3-88227a0a3732,"Ajani, Sleeper Agent",PDMU,192p,6.54
8893842f-aa3f-45f6-8139-ca775d33792b,Oversoul of Dusk,SHM,234,1.38
8894eed8-fc6b-4bc4-a8d0-daa628911967,Crop Rotation,SLC,3,4.95
8898d1fe-f4fe-4978-bcbc-f514ac2e73b9,Portable Hole,AFR,398,4.38
8899244b-737a-43a9-9241-15a650b47bed,Ravenous Rats,P02,87,4.29
889fa19e-ade9-4be4-9335-a6e2487c1280,Buried Ogre,CMB1,36,1.00
88a68767-9822-4f15-895e-32164e2159be,Pygmy Allosaurus,ICE,257,1.27
88a94e26-d145-4ab6-acdb-640b0f0b3f3d,Iron Star,CED,251,1.80
88a9b76d-6ce1-40d4-bc04-7ae6237f5eaf,Crovax the Cursed,STH,55,1.01
88ba90ae-21b9-427a-b33c-cbd6801d4ef2,Ezzaroot Channeler,C21,387,1.77
88baaea5-69ec-4756-86c2-9c9d73ca8ef1,Wall of Fire,LEB,182,7.75
88bae2c8-9d6d-42d4-a63b-c1133d772fec,Treasure,SLD,1736,1.88
88bb31fb-e7df-47e2-88dc-18a29ea8ee98,Nature Demands an Offering,OARC,31★,2.20
88bf4af9-4b14-43e7-9d50-0e6a895cece1,Serra the Benevolent,MH1,26,7.85
88c329c4-6c40-467a-ab37-95896a0c1159,Elvish Champion,8ED,241,11.67
88c3afd5-2957-46b0-9544-5b864dbcc0f7,"Karn, the Great Creator",BLC,73,9.83
88c6101a-09af-423e-881f-09aa1e01d2a2,Jade Monolith,2ED,253,12.26
88ca3c93-ac49-4976-aa77-ee308b1c59bd,Enchanted Evening,SLD,122,7.58
88cf0311-d7e3-40bb-85fa-3cca973c5e44,Kang Prime,MSC,85,4.85
88d0aca2-874c-4d91-8fe9-f8355d71aeb2,Forest,2ED,300,3.19
88d1c576-0203-4ede-8728-1efa87c33d20,Prowling Serpopard,J22,713,4.79
88d36c32-d6f9-46e4-9cc8-08e6c0ff05d2,"Krang, Utrom Warlord",TMT,175,16.59
88d50518-5cfc-45de-a125-acabf97b8743,Hive Mind,M10,54,9.63
88d589b9-2da2-4323-ae9d-086a6d5ab2bf,Flamekin Village,C14,60,1.80
88d6f431-a7ea-4508-a52c-86d33e12e4e4,Berserk,LEB,186,320.00
88d78261-c8c9-4e0e-b157-f70ed46c3a25,Forbidden Orchard,CHK,276,9.32
88d90bc4-7f70-4203-b554-800c70c775ef,Boldwyr Heavyweights,MOR,85,2.27
88d9b1ae-755d-49e4-b012-db95019491c6,Steel Golem,10E,344,1.55
88e07d94-93fe-4827-b4e0-f73dc1962b9a,Tainted Adversary,DBL,124,2.11
88ef76aa-2007-400c-9dd4-54d6b449cbd3,All Will Be One,PONE,118p,29.99
88f58cf9-a4ca-4a91-a800-9658b2689581,Mountain,PELP,3,11.01
88f5cfdd-9c48-405d-bfd7-1e20558bbd5a,Magus of the Moon,SLD,1761,6.43
88f68d45-a6cd-437d-a4b1-2787891f0128,The Immortal Sun,CMM,393,11.95
89005926-9960-49ed-b0f8-4bb202c7973c,Swords to Plowshares,PTC,shr52,3.99
890e97b5-6750-4fae-8481-1244e311da7e,Shifting Woodland,MH3,357,8.43
891067e9-dd89-4f0e-9ef8-694a831962aa,Izzet Boilerworks,2X2,408,1.54
8912d8ca-bd08-47e0-aa21-bc9e16c954bb,"Kellogg, Dangerous Mind",PIP,415,6.05
8916bf11-3792-4c6d-bb9c-69ef5839d214,Zuran Orb,PTC,ll350,5.93
8916e24f-9c74-4b6c-9894-d60669854f35,Counterspell,PF24,1,8.19
89185829-5c93-4fd9-8c56-11820be6a970,Hellkite Overlord,ALA,172,1.09
891860b6-3e68-4b8e-8bde-1e5c4c1a4366,Supreme Verdict,RVR,461,2.71
892451a1-5527-4857-84f8-62028d147489,Hinterland Harbor,MSC,250,1.10
8930a602-3a1f-48a9-b083-feeb433f2761,Jace's Sanctum,PORI,61p,1.72
8933ec5c-dd73-4c10-aafe-ad14520cda10,Lava Dart,SLD,2037,12.10
89345f55-2b32-4356-945a-d56dded39909,Preacher of the Schism,LCI,113,1.33
89364a83-7b54-4bc5-a549-9939cebd7867,Goblin Piledriver,WC03,we205,3.51
893e8e9c-983e-4db1-8d93-10637025a559,Necropolis,DRK,105,1.55
893eb7e4-5d8d-477b-aaa7-fb85ef2a54fc,Ghost Quarter,DIS,173,4.96
894105c4-d3ce-4d38-855b-24aa47b112c1,Misty Rainforest,SPG,111,56.74
894502fb-1ec7-4520-90e5-5f97de1c9151,Titans' Nest,IKO,347,3.17
89476260-19b1-495c-b23e-6f206483e84a,Elvish Piper,7ED,242,4.77
8949d6f8-6491-489a-916d-7007deaf0371,Armageddon,5ED,7,13.38
89511ab5-8ea6-4f07-a80b-c1ec7e89924e,"Sythis, Harvest's Hand",CMM,938,3.71
8954272c-fac8-41ee-8fa0-0f01f5cf353a,Plains,PAL05,1,3.99
895485a4-06b6-449d-8cf1-db08e52790e4,Thoughtcast,MM2,64,1.80
8959aef9-77bb-45a3-939e-324bd59aec89,Sky Diamond,MIR,319,1.13
895a6b80-a5c6-400d-931c-589bfa684b39,Superior Spider-Man,SPM,275,3.93
895b1c9b-b1a1-457b-92cd-3469a38b69a3,Mindslicer,ODY,149,2.00
895da74d-26ce-4e0c-baef-6eabc40bf0de,Archon of Sun's Grace,J22,151,1.05
895fcea3-23a0-4442-90a2-26684cbae3b4,Plains,PTC,pp365,1.49
89627b06-d1d0-448d-aab1-3768a15c19d4,Settle the Wreckage,PXLN,34p,4.60
8964caf6-d545-41c2-adec-ea3f20c95c77,Mind's Eye,MSC,447,4.92
89677176-80c2-4df0-a108-f0a1fa4febf9,"Ugin, the Spirit Dragon",PM21,1p,18.22
8967ceff-9e25-46da-926b-e05f4ee98325,Realms Uncharted,ROE,206,11.97
89691cda-e38b-4f53-bee6-4c234186e6ad,Relic of Legends,MSC,209,6.89
8969c53d-091b-43ef-9c54-19d5b17715cb,Dwarven Demolition Team,CED,143,2.84
896d2e10-ccde-4de0-bc07-3da68dbce09b,Lord of the Void,RVR,327,8.56
896e1b11-1796-4fec-bb1c-111b0f9768f7,Simic Growth Chamber,2X2,412,3.69
896e5f61-6074-458d-9e8c-aff99fda75d7,Kenrith's Transformation,ELD,395,1.87
8971938c-cd26-4b83-96d7-1408cd0b0de6,Vraska the Unseen,RTR,208,1.08
89775abe-f068-4fb2-a098-1f5929f36215,Ice-Fang Coatl,PLST,MH1-203,1.50
897a134e-7e61-4fe1-bbae-23ef1fe5c0cf,Colossus Hammer,AFC,202,1.55
8980e292-1384-4662-aa72-bc4f6ca30d51,Opposition,7ED,92,1.57
8987644d-5a31-4a4e-9a8a-3d6260ed0fd6,Who // What // When // Where // Why,UNH,120,2.84
898c66d5-d8e6-4a58-ba41-4650ba0e7262,Helm of the Host,BLC,276,9.33
898cd314-9060-4f1c-a821-1d61a292a12b,Regrowth,LEB,215,120.49
899088b3-4cdf-47c0-8c52-3c9f55c086c4,Delusions of Mediocrity,ULG,30,1.48
89936964-7131-4ebf-b956-9692659866c1,"Damocles Base, Sword of Kang",MSC,42,3.21
89943e56-0fb0-4de3-bb3a-94b1a016d7e3,"Arcades, the Strategist",PLST,M19-212,2.18
89945f37-78b6-4812-94cc-a89b2be8ae38,Tinybones Joins Up,POTJ,108p,1.08
8994ab1d-771b-48cf-ab33-5a0c0acbc223,"Elesh Norn, Mother of Machines",PONE,10p,25.63
8995ceaf-b7e0-423c-8f3e-25212d522502,Sunspine Lynx,BLB,155,1.51
89978bd5-8222-4052-9625-3a5db81baa27,Mizzix's Mastery,STA,43,11.25
899c4e17-b8f5-4090-b4e3-5c31553b97f6,Otaria,OHOP,28,5.07
899cfba6-9131-43ef-9e8d-803a0e64d0b0,Island,PTK,170,6.36
899ed197-e434-4f01-a71f-053ae3820d6c,Life from the Loam,SLD,8,12.99
89a0f7fe-6bff-4c0a-b419-1f4f457c194c,Thousand Moons Smithy // Barracks of the Thousand,LCI,357,2.29
89a2c408-e953-4386-abaf-4af85aba9620,Bow of Nylea,THS,153,4.86
89a30b8f-6594-42ea-8e60-13ccb1e7efc0,Hydroblast,5ED,94,4.44
89a60271-edfc-4bb1-83d5-4d6fa0403b19,Gaea's Herald,10E,265,3.99
89a65a8e-8e91-40e4-bbde-c678d572fbb0,Murasa,OHOP,25,3.59
89a698a5-f4ac-4b04-96dc-32e1eeef6ac7,Thousand-Faced Shadow,NEO,86,2.23
89a89652-95ef-45b4-80c3-02241483f3c0,Hour of Revelation,HOU,15,2.47
89aa1674-9e03-4ab8-a1ae-4492c2fb5cb3,Karma,CEI,27,4.24
89abc2d8-3504-42b9-ac5e-277fd1052977,Relentless Assault,S99,115,5.58
89ac0b50-8c64-46b0-b670-cd2321153502,Arcane Signet,TLE,315,2.82
89ad7892-07c6-4689-b45d-61f15f31fe85,Maelstrom Nexus,PLST,ARB-130,2.03
89ad91fc-50c2-44e0-b88e-2c13610377f9,Forest,LEB,301,27.57
89afdaa4-3555-4adf-b3c4-63f905710c76,Koth of the Hammer Emblem,TDDI,2,1.39
89b03b9a-7e20-47cb-bc64-23513acea855,"Xantcha, Sleeper Agent",C18,50,2.40
89b6a352-40f5-4d7c-b2b6-2617539a1c1c,Frozen Shade,LEB,110,6.08
89b7a09e-a28f-4153-81b0-c8dbb1aaa0e7,Obsidian Charmaw,MH2,353,1.68
89b84af6-8fa6-4224-9f51-0edf48358dcd,Swamp,SLD,2511,7.33
89bd2c25-049a-4df2-bf8f-198d1b41b01e,Weird Harvest,9ED,282,1.55
89bec47e-811d-4540-9834-8b9670e00c5c,Shattered Sanctum,INR,283,3.15
89c21b09-8869-4d94-bf29-29c8d1c69d4f,"Nico Minoru, Runaway",MSC,700,39.92
89c327b8-0b21-425b-87d8-3d04397becfe,Patron Wizard,SLD,1002,6.06
89cf6f57-230f-497e-a14e-ad1e8737fd42,Ocelot Pride,MH3,38,42.46
89d01df6-ede2-4cca-89a5-b041b1238ebb,Meekstone,6ED,299,10.73
89d318b7-5c82-40a7-a63e-d8e72938624f,Talisman of Creativity,PIP,244,2.47
89d8304d-59e3-4478-911d-54d77abfe69c,Outrageous Robbery,MKM,402,1.15
89dadd54-1a79-4cf9-b715-efcf10aa120d,Illusionary Mask,CED,250,39.99
89dcc644-37aa-485a-870f-284c5666a21b,Sidar Jabari of Zhalfir,MOC,97,1.89
89dd7158-0f7c-4773-a759-3bc5bf7e8d1b,"Kitsa, Otterball Elite",PBLB,54p,3.21
89dda260-836d-44e7-9540-13c352a1526c,Bloodletter of Aclazotz,SLD,2502,35.89
89df04da-741b-4f98-8c49-f7f0bc13df31,Shark Typhoon,SLC,2020,5.94
89e046ae-f27a-484f-986c-61c86e754c92,Symbiote Spider-Man,SPM,217,1.04
89e17861-e0e6-4660-8705-6c71f10d1f19,"Eladamri, Korvecdal",MH3,423,7.24
89e2d714-2070-434a-9a81-276e72594e06,"Giada, Font of Hope",SLD,1586,25.53
89e3cc09-5057-4c05-88fc-d6cda809fc74,Felidar Retreat,FDN,574,1.20
89e8443d-daf4-4cef-9080-d7568b5c540e,Talisman of Unity,MKC,244,3.18
89e857a2-389d-43f4-96aa-721e4ad1f3f1,Inexorable Tide,PIP,177,4.16
89f23295-ad0a-4e2d-ae04-1a9c065e575d,Argivian Find,WTH,6,1.05
89f2f6fa-80b0-45c8-92f3-b0c2826ffb06,Boros Charm,SLD,1771,11.62
89f4fcbb-86a8-475f-a547-d59014bb7a98,Forest,P02,163,1.49
89f596ee-b551-411f-a460-bfffa89e358e,Mystic Forge,PIP,484,4.61
89f5cc05-5d9d-4709-b3c5-a6249c294acc,Hexdrinker,MH1,168,5.24
89f612d6-7c59-4a7b-a87d-45f789e88ba5,Force of Will,DMR,50,63.35
89fb005c-9fcc-490f-8381-f6601806b2cf,Cockatrice,CED,190,3.07
89fcc35b-76fa-4408-8620-a1e11b2caf1f,Goblin Chieftain,JMP,324,6.35
8a00f5d5-1c37-45c9-9a9f-b42d0591178e,Banner of Kinship,PFDN,127p,9.47
8a0137d0-d10a-43d4-b174-72ce59d2f2fd,Cauldron of Souls,C16,246,8.46
8a0567fb-2b4f-4fa9-8dfe-df4e665a4c5c,Pirated Copy,J22,16,20.25
8a05dcd8-4c5d-413c-b1c0-3613f211a284,Earthbind,2ED,146,14.75
8a065808-643e-4123-a1ae-f65d62223106,Golgari Grave-Troll,UMA,167,2.27
8a08f237-fc13-475f-860f-011dfa4a1a67,Nazgûl Battle-Mace,LTC,510,19.78
8a12b4f7-8f6b-4a3c-9114-825e1b2099a0,"Yavimaya, Cradle of Growth",M3C,409,15.65
8a139398-4d42-4715-8a5a-c446bf665a2e,Mizzix's Mastery,FCA,41,5.49
8a15e31c-b208-4a52-b450-c058a75da9f7,Liliana Vess,M11,102,6.08
8a195220-26ce-4254-9dd9-7ecf89569b51,Radioactive Man,MSC,665,1.40
8a1dff82-de5c-4b1d-b87f-6ddb4551f820,Psionic Blast,2ED,75,56.74
8a230f8e-08c2-4d3e-af01-ea37fe212d8b,"Aurelia, Exemplar of Justice",PGRN,153p,7.26
8a242c45-07a7-48bf-8cd0-159fd9f5ecbc,"Dawnsire, Sunstar Dreadnought",EOE,351,12.02
8a24c7c8-18c6-4e0d-b49b-05c19deaf31e,"Seifer, Balamb Rival",FIC,451,2.87
8a26fa15-d81f-4152-ae33-e91aa276b3fc,The Tarrasque,AFR,207,3.64
8a2813cb-c73c-4a50-b278-2f13deb71773,"Venser, the Sojourner",SLD,1423,7.04
8a286954-fb40-4440-9f0e-a28367c6823c,Devout Invocation,M14,16,2.29
8a2c5348-3057-4bbd-9176-e7d4bc5ee9f4,"Michiko Konda, Truth Seeker",PLST,SOK-19,8.21
8a30fe7c-3c6b-4d05-adb7-9f87df29cd3b,"Kiki-Jiki, Mirror Breaker",TSR,346,13.12
8a37de6b-3a92-4a32-a940-e0f303e316c1,No Mercy,MAR,68,7.44
8a3853ec-e307-46e0-96d7-0706b5c45c5e,Hero of Bladehold,MBS,8,9.51
8a386216-dd1e-4ff9-99d6-b74e8c7cf26f,Press the Enemy,LTR,516,5.41
8a3cedf5-901b-4ea9-882b-d0058c2f9e00,Plains,PTC,pp366,1.49
8a44fcd0-9c12-4cd7-9eff-b58294891fdc,Dolmen Gate,PLST,LRW-256,28.28
8a45ee03-6f8b-4252-868b-dcd72b7525b7,Blue Elemental Blast,PLST,A25-43,1.54
8a47d5f6-e08d-4311-97d0-16f7737b83a0,Drowned Catacomb,FIC,388,1.76
